CensusNo|Name|Address|Telephone|Province|District|Zone|Division
15293|KM/TK/KOLAVIL VINAYAGAR MAHA VIDYALAYA|KOLAVOL AKKARAIPATTU||5.Eastern|Ampara|Thirukkovil|Alayadivembu
15294|KM/TK/KOMARI M.M.T.M.V|PANAMAIPATRU, KOMARI-01, POTTUVIL||5.Eastern|Ampara|Thirukkovil|Potuvil 2
15295|KM/TK/POTTUVIL METHODIST TAMIL MAHA VIDYALAYAM|POTTUVIL||5.Eastern|Ampara|Thirukkovil|Potuvil 2
15296|KM/TK/VINAYAGAPURAM MAHA VIDYALAYAM|VINAYAGAPURAM-02||5.Eastern|Ampara|Thirukkovil|Tirukkovil
15297|KM/AK/AL ISHRAQ MAHA VIDYALAYA|PASARADICHENAI,POTTUVIL||5.Eastern|Ampara|Akkaraipattu|Potuvil 1
15298|KM/TK/THIRUNAVUKKARASU VIDYALAYAM|ALAYADIVEMBU, AKKARAIPATTU||5.Eastern|Ampara|Thirukkovil|Alayadivembu
15301|KM/TK/PASUPATHESWARA VIDYALAYAM|PANANKADU, AKKARAIPATTU||5.Eastern|Ampara|Thirukkovil|Alayadivembu
15302|KM/TK/ALIGAMBAI G,T.M.S|THEVAGRAMAM,ALGAMBAI,AKKARAIPATTU||5.Eastern|Ampara|Thirukkovil|Alayadivembu
15303|KM/TK/KANNAKI VIDYALAYAM|KANNAKIPURAM-01, AKKARAIPATTU||5.Eastern|Ampara|Thirukkovil|Alayadivembu
15307|KM/TK/THIRUKKOVIL METHODIST MISSION TAMIL MAHA VID|BEACH ROAD, THIRUKKOVIL|0672265191|5.Eastern|Ampara|Thirukkovil|Tirukkovil
15310|KM/TK/THANDIYADI VIGNESWARA M.V|THANDIYADI, KOMARI||5.Eastern|Ampara|Thirukkovil|Potuvil 2
15312|KM/TK/THAMPADDAI MAHA VIDYALAYAM|SCHOOL ROAD,THAMPADDAI,THAMBILUVIL||5.Eastern|Ampara|Thirukkovil|Alayadivembu
15317|KM/TK/PANAMA G.T.M.S|PANAMA||5.Eastern|Ampara|Thirukkovil|Potuvil 2
15320|KM/AL/AL-IRFAN LADIS COLLEGE|POTTUVIL||5.Eastern|Ampara|Akkaraipattu|Potuvil 1
15321|KM/AK/AL AQSA VIDYALAYA|SINNA ULLA POTTUVIL -5||5.Eastern|Ampara|Akkaraipattu|Potuvil 1
15323|KM/TK/URANI SARASWATHY VIDYALAYAM|URANI, POTTUVIL|0752257869|5.Eastern|Ampara|Thirukkovil|Potuvil 2
15329|KM/AK/AL-KALAM MAHA VIDYALAYA|POTTUVIL -16|0632248330|5.Eastern|Ampara|Akkaraipattu|Potuvil 1
15331|KM/AK/AL-BAHRIYA VIDYALAYA|JALALDEEN SQURE, POTTUVIL|0632248555|5.Eastern|Ampara|Akkaraipattu|Potuvil 1
15337|AM/DEEGAWAPI SINHALA V.|DEEGAWAPIYA||5.Eastern|Ampara|Ampara|Damana
15338|AM/HULANNUGE V.|HULANNUGE||5.Eastern|Ampara|Ampara|Lahugala
15344|KM/TK/KORAIKKALAPPU SAKTHI VIDYALAYAM|MAIN ROAD, VINAYAGAPURAM-01||5.Eastern|Ampara|Thirukkovil|Tirukkovil
15346|KM/ST/AS-SHAFA VIDYALAYA|MAJEEDPURAM,VARIPATHANCHENAI,IRAKKAMAM|0000000000|5.Eastern|Ampara|Sammanthurai|Irakamam
15348|KM/ST/VEPPAYADI KALAIMAGAL VID|VEPPAYADI-NAVITHANVELY,KALMUNAI||5.Eastern|Ampara|Sammanthurai|Navithanveli
15352|AM/KALMUNAI SINHALA V.|TEMPLE ROAD, KALMUNAI||5.Eastern|Ampara|Ampara|Ampara
15353|AM/SINHAPURA SINHALA V.|ULLA,POTHUVIL||5.Eastern|Ampara|Ampara|Lahugala
15357|NCP/PL/DIMBU/ARALA/WEHERAGALA M.V|RUHUNUGAMA ARALAGANWILA|0273279497|7.North Central|Polonnaruwa|Dimbulagala|Aralaganwila
15358|NCP/PL/DIMBU/ARALA NIKAWATHALANDA M.V|MAHAWENAWELA,DEHIATHTHAKANDIYA|0275624555|7.North Central|Polonnaruwa|Dimbulagala|Aralaganwila
15361|AM/DEHI/BIHIRISOROWWA V.|DEHIATTAKANDIYA|0711066555|5.Eastern|Ampara|Dehiattakandiya|Dehiattakandiya
15362|AM/DEHI/KUDAGALA V.|DEHIATTAKANDIYA|0771943070|5.Eastern|Ampara|Dehiattakandiya|Dehiattakandiya
15363|AM/DEHI/MUWAPETIGEWELA V.|DEHIATTAKANDIYA|0726244958|5.Eastern|Ampara|Dehiattakandiya|Dehiattakandiya
15364|AM/DEHI/SOORIYAPOKUNA M.V.|DEHIATTAKANDIYA|0712528146|5.Eastern|Ampara|Dehiattakandiya|Dehiattakandiya
15365|NCP/PL/DIMBU/ARALA/KEKULUWELA K.V|KEKULUWELA,DEHIATHTHAKANDIYA||7.North Central|Polonnaruwa|Dimbulagala|Aralaganwila
15367|NCP/PL/DIMBU/DIMBU/IHALA YAKKURE K.V.|IHALA YAKKURE,NUWARAGALA||7.North Central|Polonnaruwa|Dimbulagala|Dimbulagala
15368|AM/DEHI/DOLAKANDA M.V.|DEHIATTAKANDIYA|0771855221|5.Eastern|Ampara|Dehiattakandiya|Dehiattakandiya
15376|KM/TK/RAMAKRISHNA MISSION MAHA VIDYALAYA|RKM ROAD, AKKARAIPATTU|0672280041|5.Eastern|Ampara|Thirukkovil|Alayadivembu
15377|KM/ST/WANGAMUWA ORABIBASHA VIDYALAYA|WANGAMUWA, IRAKKAMAM||5.Eastern|Ampara|Sammanthurai|Irakamam
16001|T/TN/PADAVI PALUGAHAWANGUWA MAHA VIDYALAYA|PADAVI SRI PURA|0714834145|5.Eastern|Trincomalee|Trincomalee North|Padavi Sripura
16004|T/TN/PADAVI TRACT 10 THISSA VIDYALAYA|PADAVI SRI THISSAPURA|0711030360|5.Eastern|Trincomalee|Trincomalee North|Padavi Sripura
16005|T/TN/PADAVI TRACT 11-12 MAHA VIDYALAYA|PADAVI SRI THISSAPURA|0716283296|5.Eastern|Trincomalee|Trincomalee North|Padavi Sripura
16006|T/TN/PADAVI JAYANTHI MAHA VIDYALAYA|PADAVI SRI PURA|0726503525|5.Eastern|Trincomalee|Trincomalee North|Padavi Sripura
16007|T/TN/PADAVI TRACT 13 VIDYALAYA|PADAVI SRI THISSAPURA|0711938193|5.Eastern|Trincomalee|Trincomalee North|Padavi Sripura
16009|T/TN/PADAVI TRACT 78 VIDYALAYA|KAWANTHISSAPURA, PADAVI SRI PURA|0719068712|5.Eastern|Trincomalee|Trincomalee North|Padavi Sripura
16010|T/TN/KANIJAWELI SINHALA VIDYALAYA|PULMODDAI|0718458919|5.Eastern|Trincomalee|Trincomalee North|Padavi Sripura
16012|T/T/PULMODDAI MUSLIM CENTRAL COLLEGE|MAIN STREET, PULMODDAI-03|0262256120|5.Eastern|Trincomalee|Trincomalee|Kuchchaveli
16013|T/T/THIRIYAI TAMIL MAHA VIDYALAYAM|THIRIYAI, TRINCOMALEE||5.Eastern|Trincomalee|Trincomalee|Kuchchaveli
16015|T/T/PUDAVAIKKATTU G.M.M.S|PUDAVAIKKATU,THIRIYAI.||5.Eastern|Trincomalee|Trincomalee|Kuchchaveli
16016|T/T/AN-NOORIYA M.V|KUCHCHAVELI|0715504403|5.Eastern|Trincomalee|Trincomalee|Kuchchaveli
16017|T/T/KUCHCHAVELI VIVEHANANDA MAHAVIDYALAYAM|WARD:-01,KUCHCHAVELI|0262252655|5.Eastern|Trincomalee|Trincomalee|Kuchchaveli
16019|T/TN/GOMARANKADAWALA MAHA VIDYALAYA|GOMARANKADAWALA|0262255054|5.Eastern|Trincomalee|Trincomalee North|Gomarankadawala
16020|T/TN/PAMBURUGASWEWA VIDYALAYA|T/GOMARANKADAWALA|0772860672|5.Eastern|Trincomalee|Trincomalee North|Gomarankadawala
16021|T/TN/MEDAWACHCHIYA VIDYALAYA|T/TN/MEDAWACHCHIYA VIDAYALAYA,BAKMEEGAMA|0718600963|5.Eastern|Trincomalee|Trincomalee North|Gomarankadawala
16023|T/TN/KALYANAPURA VIDYALAYA|GOMARANKADAWALA|0772585643|5.Eastern|Trincomalee|Trincomalee North|Gomarankadawala
16028|T/TN/MORAWEWA NORTH SINHALA VIDYALAYA|D08,MORAWEWA,PANKULAMA|0770427529|5.Eastern|Trincomalee|Trincomalee North|Morawewa
16029|T/TN/MORAWEWA SOUTH SINHALA VIDYALAYA|MORAWEWA, PANKULAMA|0710504514|5.Eastern|Trincomalee|Trincomalee North|Morawewa
16030|T/TN/ETHABANDIWEWA VIDYALAYA|T/TN/ETHABANDIWEWA VIDYALAYA, ROTAWEWA|0711240199|5.Eastern|Trincomalee|Trincomalee North|Morawewa
16031|T/TN/MAHADIULWEWA MAHA VIDYALAYA|STAGE 1, MAHADIULWEWA|0787454970|5.Eastern|Trincomalee|Trincomalee North|Morawewa
16036|T/TN/ROTTAWEWA MUSLIM MAHA VIDYALAYAM|ROTTAWEWA,TRINCOMALEE|0263205030|5.Eastern|Trincomalee|Trincomalee North|Morawewa
16037|T/TN/NOCHCHIKULAM G.T.M.S|NOCHCHIKULAM, MAHADIULWEWA|0777155805|5.Eastern|Trincomalee|Trincomalee North|Morawewa
16040|T/TN/AWAINAGAR G.T.M.S|AWAINAGAR, PANKULAM, TRINCOMALEE|0779671562|5.Eastern|Trincomalee|Trincomalee North|Morawewa
16043|T/TN/SINGHEPURA VIDYAWARDANA VIDYALAYA|2ND STAGE, T/MAHADIULWEWA|0776107324|5.Eastern|Trincomalee|Trincomalee North|Morawewa
16044|T/T/KUMPURUPIDDY M.M.T.M.S|KUMPURUPIDDY, TRINCOMALEE||5.Eastern|Trincomalee|Trincomalee|Kuchchaveli
16045|T/T/AL-HAMRA MAHA VIDYALAYAM|IRAKKAKKANDY NILAVELI|0773735877|5.Eastern|Trincomalee|Trincomalee|Kuchchaveli
16046|T/T/GOPALAPURAM G.T.M.S|GOPALAPURAM NILAWELI (31010)|0262232300|5.Eastern|Trincomalee|Trincomalee|Kuchchaveli
16048|NILAVELI KAILESHWARA COLLEGE|1ST WARD, NILAVELI||5.Eastern|Trincomalee|Trincomalee|Kuchchaveli
16049|T/T/AL-FATHAH MAHA VIDYALAYAM|NILAVELI|0773422181|5.Eastern|Trincomalee|Trincomalee|Kuchchaveli
16050|T/T/MOHAMADIYA VIDYALAYAM|IQBAL NAHAR,NILAVELI||5.Eastern|Trincomalee|Trincomalee|Kuchchaveli
16051|T/T/ATHIMODDDAI TAMIL VIDYALAYAM|SAMPALTHIVU,TRINCOMALEE|0265680845|5.Eastern|Trincomalee|Trincomalee|Trincomalee Town
16052|T/T/SAMPALTHIVU TAMIL MAHA VIDYALAYAM|WARDNO-05SAMPALTHIVU,TRINCOMALEE|0262051036|5.Eastern|Trincomalee|Trincomalee|Trincomalee Town
16053|T/T/SALLY AMBAL MAHA VIDYALAYAM|SALLY, SAMPALTHIVU, TRINCOMALEE|0262051048|5.Eastern|Trincomalee|Trincomalee|Trincomalee Town
16054|T/T/SRI SHANMUGA HINDU LADIES COLLEGE|VIDYALAYAM ROAD TRINCOMALEE|0262222481|5.Eastern|Trincomalee|Trincomalee|Trincomalee Town
16055|T/T/PERUNTHERU VIGNESWARA MAHA VIDYALAYAM|52,MAIN STREET,TRINCOMALEE|0262221000|5.Eastern|Trincomalee|Trincomalee|Trincomalee Town
16056|T/T/ST.FRANCIS XAVIER MAHA VIDYALAYAM|CENTRAL ROAD, TRINCOMALEE|0262221010|5.Eastern|Trincomalee|Trincomalee|Trincomalee Town
16057|T/T/SINHALA MADYA MAHA VIDYALAYA|INNER HARBOUR ROAD , TRINCOMALEE|0262222803|5.Eastern|Trincomalee|Trincomalee|Trincomalee Town
16058|T/T/ORR'S HILL VIVEKANANDA COLLEGE|CENTRAL ROAD,ORR'S HILL,TRINCOMALEE|0262222761|5.Eastern|Trincomalee|Trincomalee|Trincomalee Town
16059|T/T/RAJAKEEYA VIDYALOKA MAHA VIDYALAYA|NORTH COAST ROAD, TRINCOMALEE|0262222510|5.Eastern|Trincomalee|Trincomalee|Trincomalee Town
16060|T/T/NAMAGAL VIDYALAYAM|THIRUKKALOOR, TRINCOMALEE||5.Eastern|Trincomalee|Trincomalee|Trincomalee Town
16061|T/T/SRI KONALINGA MAHA VIDYALAYAM|LINGANAGAR TRINCOMALEE|0262223086|5.Eastern|Trincomalee|Trincomalee|Trincomalee Town
16062|T/T/ABHAYAPURA MAHA VIDYALAYA|ABHAYAPURA TRINCOMALEE|0262225960|5.Eastern|Trincomalee|Trincomalee|Trincomalee Town
16064|T/T/AL-AZHAR MUSLIM MAHA VIDYALAYAM|VELLAIMANAL, CHINABAY|0262233307|5.Eastern|Trincomalee|Trincomalee|Trincomalee Town
16065|T/T/TISSA MAHA VIDYALAYA|NAVAL BASE, TRINCOMALEE|0262266100|5.Eastern|Trincomalee|Trincomalee|Trincomalee Town
16066|T/T/METHODIST GIRLS' COLLEGE|DOCKYARD ROAD, TRINCOMALEE|0262222437|5.Eastern|Trincomalee|Trincomalee|Trincomalee Town
16067|T/T/PUNITHAVALANAR TAMIL VIDYALAYAM|ST.MARY'S STREET,TRINCOMALEE||5.Eastern|Trincomalee|Trincomalee|Trincomalee Town
16068|T/T/ST.MARY'S COLLEGE|DOCKYARD ROAD, TRINCOMALEE|0262222489|5.Eastern|Trincomalee|Trincomalee|Trincomalee Town
16070|T/T/R.K.M.SRI KONESWARA HINDU COLLEGE|DOCKYARD ROAD TRINCOMALEE|0262222426|5.Eastern|Trincomalee|Trincomalee|Trincomalee Town
16072|T/T/ZAHIRA COLLEGE|MOOR STREET TRINCOMALEE|0262222774|5.Eastern|Trincomalee|Trincomalee|Trincomalee Town
16073|T/T/ST.JOSEPH'S COLLEGE|POWER HOUSE ROAD TRINCOMALEE|0262222036|5.Eastern|Trincomalee|Trincomalee|Trincomalee Town
16075|T/T/KANNIYA G.T.M.S|ANURADAPURA ROAD KANNIYA TRINCOMALL|0773512610|5.Eastern|Trincomalee|Trincomalee|Trincomalee Town
16076|T/T/BARATHI TAMIL VIDYALAYAM|VAROTHAYANAGAR, SAMPALTIVU, TRINCOMALEE||5.Eastern|Trincomalee|Trincomalee|Trincomalee Town
16077|T/T/SELVANAYAGAPURAM HINDU MAHA VIDYALAYAM|UPPUVELI TRINCOMALEE|0262220021|5.Eastern|Trincomalee|Trincomalee|Trincomalee Town
16078|T/T/JAMALIYA MUSLIM MAHA VIDYALAYA|TRINCOMALEE|0262221011|5.Eastern|Trincomalee|Trincomalee|Trincomalee Town
16079|T/T/KALAIMAGAL MAHA VIDYALAYAM|ANPUVALIPURAM TRINCOMALEE|0262226468|5.Eastern|Trincomalee|Trincomalee|Trincomalee Town
16080|T/T/AL-MINHAJ MUSLIM MAHA VIDYALAYAM|POOMPUHAR STREET MUDCOVE TRINCOMALEE|0262223066|5.Eastern|Trincomalee|Trincomalee|Trincomalee Town
16082|T/T/VIPULANDA COLLEGE|KANDY ROAD TRINCOMALEE|0262222515|5.Eastern|Trincomalee|Trincomalee|Trincomalee Town
16083|T/T/MIHINDUPURA VIDYALAM|MIHINDUPURA,TRINCOMALEE|0262050660|5.Eastern|Trincomalee|Trincomalee|Trincomalee Town
16084|T/T/SRI SUMEDHANKARA VIDYALAYA|4TH MAILE POST CHAINABAY||5.Eastern|Trincomalee|Trincomalee|Trincomalee Town
16085|T/T/NALANDA MAHA VIDYALAYA|CHINA BAY|0262233554|5.Eastern|Trincomalee|Trincomalee|Trincomalee Town
16086|T/T/CHINABAY TAMIL VIDYALAYAM|CHINABAY TRINCOMALEE|0262233044|5.Eastern|Trincomalee|Trincomalee|Trincomalee Town
16088|T/T/SARASWATHY VIDYALAYAM|KAPPALTHURAI GHINA BAY TRINCOMALEE|0262242174|5.Eastern|Trincomalee|Trincomalee|Trincomalee Town
16089|T/KIN/DHARUSSALAM VIDIYALAYAM|MULLIPOTHANAI 31312||5.Eastern|Trincomalee|Kinniya|Mullipothana
16090|T/KIN/BUHARY NAGAR MUSLIM VIDIYALAYAM|BUHARY NAGAR MULLIPOTHANAI||5.Eastern|Trincomalee|Kinniya|Mullipothana
16092|T/KIN/MULLIPOTHANAI CENTRAL COLLEGE (AL.HIJRA M.V)|MULLIPOTHANA||5.Eastern|Trincomalee|Kinniya|Mullipothana
16093|T/T/MULLIPOTHANAI VIGNESWARA VIDYALAYAM|9TH UNIT, MULLIPOTHANAI, TRINCOMALEE||5.Eastern|Trincomalee|Trincomalee|Thampalakamam
16094|T/KAN SALIYAPURA VIDYALAYA|SALIYAPURA, MOLLIPOTHANA|0263202032|5.Eastern|Trincomalee|Kantalai|Kantalai
16095|T KN MOLLIPOTHANA SINHALA MAHA VIDYALAYA|MOLLIPOTHANA|0716601524|5.Eastern|Trincomalee|Kantalai|Kantalai
16096|T/ KN/ GALMETIYAWA|GALMETIYAWA KANTHALE|0711107245|5.Eastern|Trincomalee|Kantalai|Kantalai
16099|T/KIN/SIRAJ M.M.V|SIRAJ NAGAR-THAMBALAKAMAM||5.Eastern|Trincomalee|Kinniya|Mullipothana
16100|T/KIN/AL-HIQMAMAHA VIDIYALAYAM|ARAFA NAGAR THAMPALAKAMAM||5.Eastern|Trincomalee|Kinniya|Mullipothana
16102|T/T/KULAKKODAN TAMIL VIDYALAYAM|PUTHUKKUDIYIRUPPU, THAMPALAKAMAM|0262248888|5.Eastern|Trincomalee|Trincomalee|Thampalakamam
16106|T/T/AATHI KONESWARA MAHA VIDYALAYAM|KOVILADY, THAMPALAKAMAM|0262248081|5.Eastern|Trincomalee|Trincomalee|Thampalakamam
16107|T/KAN/ MAHAWELIPURA VIDYALAYA|SOORIYAPURA  KANTHALE|0265685959|5.Eastern|Trincomalee|Kantalai|Kantalai
16108|T/KAN/JAYANTHIPURA VIDYALAYA|WAN ELA, KANTHALE|0263209513|5.Eastern|Trincomalee|Kantalai|Kantalai
16109|T/KAN WAN-ELA MAHA VIDYALAYA|WAN-ELA, KANTHALE|0262226716|5.Eastern|Trincomalee|Kantalai|Kantalai
16111|T/KAN AL-THARIQUE MAHA VIDYALAYA|PERARU, KANTHALE|0265680802|5.Eastern|Trincomalee|Kantalai|Kantalai
16112|T/ KN/ SEEWALI VIDYALAYA|RAJAELA, KANTHALE|0262052363|5.Eastern|Trincomalee|Kantalai|Kantalai
16113|T/KAN RAJAELA VIDYALAYA|UNIT 05,RAJAELA, KANTHALE|0711584487|5.Eastern|Trincomalee|Kantalai|Kantalai
16114|T/ KN/ VENDRASANPURA VIDYALAYA|VENDRASANPURA, KANTHALE|0717558654|5.Eastern|Trincomalee|Kantalai|Kantalai
16115|T/KAN/GANTHALAWA MAHA VIDYALAYA|MOLLIPOTHANA KANTHALE|0776989439|5.Eastern|Trincomalee|Kantalai|Kantalai
16116|T/KAN/ BANDARANAYAKA VIDYALAYA|SEENIPURA, KANTHALE|0718813388|5.Eastern|Trincomalee|Kantalai|Kantalai
16117|T/KAN RAJAWEWA VIDYALAYA|AGBOPURA, KANTHALE|0724489951|5.Eastern|Trincomalee|Kantalai|Kantalai
16119|T/KAN AGBOPURA MAHA VIDYALAYA|AGBOPURA, KANTHALE|0263260165|5.Eastern|Trincomalee|Kantalai|Kantalai
16121|T/KAN AGRABODHI NATIONAL SCHOOL|KANTHALE|0262234284|5.Eastern|Trincomalee|Kantalai|Kantalai
16122|T/ KAN/ PERARU PARAMESWARA VIDYALAYA|PERARU, KANTHALE|0777341275|5.Eastern|Trincomalee|Kantalai|Kantalai
16123|T/KAN PERATHUVELI MUSLIM MAHA VIDYALAYA|PERATHUWELI, KANTHALE|0714764461|5.Eastern|Trincomalee|Kantalai|Kantalai
16124|T/KAN/KANTHALE CENTRAL COLLEGE|KANTHALE|0262050267|5.Eastern|Trincomalee|Kantalai|Kantalai
16126|T/KAN/MAHAWELIGAMA NAVODYA VIDYALAYA|SERUNUWARA|0718431093|5.Eastern|Trincomalee|Kantalai|Seruwila
16127|T/KAN/ NEELAPOLA VIDYALAYA|NEELAPOLA|0771330855|5.Eastern|Trincomalee|Kantalai|Seruwila
16128|T/KAN/SERUWILA MAHA VIDYALAYA|KAWANTHISSAPURA, SERUWILA|0784623366|5.Eastern|Trincomalee|Kantalai|Seruwila
16129|T/KAN/DEHIWATHTA MAHA VIDYALAYA|DEHIWATTA|0715378163|5.Eastern|Trincomalee|Kantalai|Seruwila
16130|T/KAN/SOMAPURA VIDYALAYA|L B 02,SOMAPURA|0772829152|5.Eastern|Trincomalee|Kantalai|Seruwila
16131|T/KAN/SOMADEVI VIDYALAYA|RB 01,SOMAPURA|0771365873|5.Eastern|Trincomalee|Kantalai|Seruwila
16134|T/MU/LINGAPURAM SARASWATHY VIDYALAYAM|LINGAPURAM, KILIVEDDY||5.Eastern|Trincomalee|Mutur|Mutur
16136|T/MU/SACRED HEART VIDYALAYA|IRUTHAYA PURAM,MUTHUR.|0774326982|5.Eastern|Trincomalee|Mutur|Mutur
16138|T/MU/MALLIKAITHEEVU MAHA VIDYALAYAM|MALLIKAITHEEVU,MUTUR||5.Eastern|Trincomalee|Mutur|Mutur
16139|T/M/PADDITHIDAL MAHA VIDYALAYAM|MAIN STREET,PADDITHIDAL,THOPPUR.||5.Eastern|Trincomalee|Mutur|Mutur
16142|T/MU/AL-FALAH VIDYALAYA|AZAD NAGAR ,KILIVEDDY||5.Eastern|Trincomalee|Mutur|Mutur
16143|T/MU/BARATHI VIDYALAYAM|T/BARATHIPURAM,KILIVEDDY.MUTUR||5.Eastern|Trincomalee|Mutur|Mutur
16144|T/MU/KILIVEDDY M.V|KILIVEDDY|0262251470|5.Eastern|Trincomalee|Mutur|Mutur
16145|T/MU/KANGUVELI AGATHIYAR VIDYALAYA|KANGUVELY DEHIWATTA||5.Eastern|Trincomalee|Mutur|Mutur
16146|A/MU/AL THAJ MAHA VIDYALAYAM|59 JINNA NAGAR T/TOPPUR||5.Eastern|Trincomalee|Mutur|Mutur
16147|T/MU/ZAHIRA VIDYALAYA|MAIN STREET,PAITOPPUR||5.Eastern|Trincomalee|Mutur|Mutur
16148|T/MU/FATHIMA MUSLIM LADIES COLLEGE|THOPPUR|0262240077|5.Eastern|Trincomalee|Mutur|Mutur
16149|T/MU/AL-HAMBRA CENTRAL COLLEGE|MAIN STREET ,THOPPUR|0262240050|5.Eastern|Trincomalee|Mutur|Mutur
16150|T/MU/AL-SHIFA VIDYALAYA|ALLAI NAGAR,THOPPUR||5.Eastern|Trincomalee|Mutur|Mutur
16152|T/MU/THIRUVALLUVAR,VIDYALAYAM|POONAGAR,EACHCHILAMPATTU||5.Eastern|Trincomalee|Mutur|Eechchilanpattu
16153|T/MU/SRISHANPAHA MAHA VIDYALAYAM|EACHCHILAMPATTU||5.Eastern|Trincomalee|Mutur|Eechchilanpattu
16155|T/MU/ELANGAITHURAI MUGATHUVARAM HINDU COLLGE|ELANGAITHURAI MUGATHUWARAM, EACHCHALAMPATTU, 31236||5.Eastern|Trincomalee|Mutur|Eechchilanpattu
16156|T/MU/MAWADICHCHENAIG.T.M|MAWADICHCHENAI,MUTHUR||5.Eastern|Trincomalee|Mutur|Eechchilanpattu
16159|T/MU/THUVARAKA VIDYALAYAM|T/MU/VERUGAL MUKATHUVARAM MAWADICHENAI||5.Eastern|Trincomalee|Mutur|Eechchilanpattu
16162|T/MU/SAMPOOR MAHAVIDYALAYAM|SAMPOOR,MUTHUR||5.Eastern|Trincomalee|Mutur|Mutur
16164|T/M CHENAIYOOR CENTREL COLLEGE|MUTUR|0262051801|5.Eastern|Trincomalee|Mutur|Mutur
16165|T/MU/VIPULANANDA VIDYALAYAM|KADDAIPARICHCHAN -07|0773615179|5.Eastern|Trincomalee|Mutur|Mutur
16167|T/MU/KALAIMAHALHINDUCOLLEGE|PALLIKKUDIYIRUPPUTHOPPUR||5.Eastern|Trincomalee|Mutur|Mutur
16169|T/MU/PAMAKAL TAMIL VIDYALAYAM (PADDALIPURAM.G.T.M.|PADDALIPURAM ,THOPPUR ,MUTHUR|0773576621|5.Eastern|Trincomalee|Mutur|Mutur
16171|T/MU ANTONY'S MAHA VIDYALAYA|MAIN STREET, MUTHUR||5.Eastern|Trincomalee|Mutur|Mutur
16172|T/MU/AL-HILAL CENTRAL COLILEGE|NEW JETY ROAD MUTUR-01|0262238432|5.Eastern|Trincomalee|Mutur|Mutur
16173|T/MU/ALHITHAYA MAHA VIDYALAYA|MAIN STREET,MUTHUR.|0262238520|5.Eastern|Trincomalee|Mutur|Mutur
16174|T/MU/AN NAHAR GIRLS' MAHA VIDYALAYA|CHURCH ROAD MUTUR-03|0262238461|5.Eastern|Trincomalee|Mutur|Mutur
16175|T/MU/MUTUR CENTRAL COLLEGE (N/S)|KNOX ROAD,MUTUR|0262238356|5.Eastern|Trincomalee|Mutur|Mutur
16178|T/MU/AL-MINA MAHA VIDYALAYAM|BATTICALOA ROAD,PERIYAPALAM,MUTUR|0262238110|5.Eastern|Trincomalee|Mutur|Mutur
16179|T/MU/SINHALA MAHA VIDIYALAYA|MUTUR||5.Eastern|Trincomalee|Mutur|Mutur
16181|T/KIN/KURINCHAKERNY GIRLS MAHA VID|KURINCHAKERNY|0262236277|5.Eastern|Trincomalee|Kinniya|Kurinchakerny
16182|T/KINNIYA AL AQSHA COLLEGE|MAIN STREET,KINNIYA|0262236539|5.Eastern|Trincomalee|Kinniya|Kinniya
16183|T/KIN/AL HIRA MUSLIM GIRLS MAHA VIDIYAALAYAM|KINNIYA|0262236818|5.Eastern|Trincomalee|Kinniya|Kinniya
16185|T/KIN/PERIYA KINNIYA BOYS SCHOOL|PERIYA KINNIYA, KINNIYA||5.Eastern|Trincomalee|Kinniya|Kinniya
16186|T/KIN/KINNIYA MUSLIM GIRLS MV|KINNIYA|0262236668|5.Eastern|Trincomalee|Kinniya|Kinniya
16187|T/KI/KINNIYA CENTRAL COLLEGE|KINNIYA 05|0262236274|5.Eastern|Trincomalee|Kinniya|Kinniya
16188|T/KIN/IHSANIYA GIRLS VIDYALAYAM|KUDDIKARACHI, KINNIYA|0774907869|5.Eastern|Trincomalee|Kinniya|Kinniya
16191|T/KIN/KURINCHAKERNY ARAFA M.V|KURINCHAKERNY, KINNYA|0262236793|5.Eastern|Trincomalee|Kinniya|Kurinchakerny
16192|T/KIN/AL-MUJAHITHA VID|MUNAICHENAI, KINNIYA||5.Eastern|Trincomalee|Kinniya|Kurinchakerny
16193|T/KIN/DHARUL ULOOM MAHA VIDYALAYAM|KAKAMUNAI KINNIYA|0779840406|5.Eastern|Trincomalee|Kinniya|Kurinchakerny
16194|T/KI/ KAKAMUNAI GMMS|||5.Eastern|Trincomalee|Kinniya|Kurinchakerny
16195|T/KIN/AN NAJATH M.V|KACHCHAKODITHEEVU, KINNIYA|0262236583|5.Eastern|Trincomalee|Kinniya|Kurinchakerny
16196|T/KIN/ALIGAR MAHA VIDYALATAM|MAHARU GRAMAM KINNIYA||5.Eastern|Trincomalee|Kinniya|Kurinchakerny
16197|T/KIN/AL-AMEEN VID|SOORANGAL,KINNIYA||5.Eastern|Trincomalee|Kinniya|Kurinchakerny
16198|T/KIN/AL-AHLAVIDYALAYM|NADU-OOTHU,KINNIYA.||5.Eastern|Trincomalee|Kinniya|Kurinchakerny
16200|T/KIN/VAN ELA BUHARY MAHA VIDYALAYAM.|AYILIADY,KINNIYA.||5.Eastern|Trincomalee|Kinniya|Kurinchakerny
16204|T/KIN/AL-MINA MAHA VIDYALAYA|POOVARASANTHEEVU,KINNIYA||5.Eastern|Trincomalee|Kinniya|Kurinchakerny
16205|T/KIN/AS-SHAFA VIDYALAYAM|SAMAVACHCHA THEEVU-KINNIYA||5.Eastern|Trincomalee|Kinniya|Kurinchakerny
