CensusNo|Name|Address|Telephone|Province|District|Zone|Division
15210|KM/KM/PULAVARMANY SHARIFUDEEN VIDYALAYA|PERIYANEELAVANAI, MARUTHAMUNAI|0672221997|Eastern|Ampara|Kalmunai|Kalmunai
15211|KM/KM/AL-HAMBRA VIDYALAYAM|MARUTHAMUNAI 04|0672221272|Eastern|Ampara|Kalmunai|Kalmunai
15214|KM/KM/SIVASAKTHIMAHAVIDYALAYA|NATPIDDIMUNAI KALMUNAI|0672229168|Eastern|Ampara|Kalmunai|Kalmunai Tamil
15215|KM/KM/GANESHA MAHA VIDYALAYAM CHENAIKUDIRUPPU|CHENAIKUDIRUPPU, KALMUNAI|0672220105|Eastern|Ampara|Kalmunai|Kalmunai Tamil
15218|KM/KM/AL BAHRIYA MAHA VIDYALAYA|K.K.P. ROAD KALMUNAI|0672229562|Eastern|Ampara|Kalmunai|Kalmunai
15221|KM KM AL-MISBAH MAHA VIDYALAYA|ALIYAR ROAD KALMUNAI-12|0672223396|Eastern|Ampara|Kalmunai|Kalmunai
15222|KM KM AL JALAL VIDYALAYA|SAINTHAMARUTHU|0672221949|Eastern|Ampara|Kalmunai|Sainthamaruthu
15226|KM/KM/MALHARUS SHAMS MAHA VIDYALAYA|MAIN STREET, SAINTHAMARUTHU-16|0672229168|Eastern|Ampara|Kalmunai|Sainthamaruthu
15231|AK/AKKARAIPATTU MUSLIM CENTRAL COLLEGE|AKKARAIPATTU 6|0672277364|Eastern|Ampara|Akkaraipattu|Akkaraipattu
15232|AK/AYESHA MUSLIM LADIES COLLEGE|AKKARAIPATTU|0672277464|Eastern|Ampara|Akkaraipattu|Akkaraipattu
15233|KM/ST/ASHRAF CENTRAL COLLEGE|IRAKKAMAM - 09|0637911196|Eastern|Ampara|Sammanthurai|Irakamam
15234|KM/AK/FAYIZHA MAHA VIDYALAYA|PALLIKKUDIYIRUPPU AKKARAIPATTU|0672053544|Eastern|Ampara|Akkaraipattu|Akkaraipattu
15235|KM/ST/AL-AMEEN MAHA VIDAYALAYA|IRAKKAMAM|0632050504|Eastern|Ampara|Sammanthurai|Irakamam
15236|KM/AK/MUNAWWARA JUNIOR COLLEGE|AKKARAIPATTU|0672279496|Eastern|Ampara|Akkaraipattu|Akkaraipattu
15242|KM/AK/KARADIKKULAM RAHMANIYA VID|AALAMKULAM, ADDALAICHENAI-17||Eastern|Ampara|Akkaraipattu|Addalachchenai
15243|KM/ST.ILUKKUCHECHENAI G M M S|10A,WAGAMAM, IRAKKAMAM||Eastern|Ampara|Sammanthurai|Irakamam
15248|KMAKADDALAICHENAI M.M.V[NATIONAL SCHOOL]|MAIN STREET,ADDALAICHENAI-14|0672277363|Eastern|Ampara|Akkaraipattu|Addalachchenai
15249|KM/AK/AL MUNEERA GIRLS HIGH SCHOOL|ADDALAICHENAI|0672279085|Eastern|Ampara|Akkaraipattu|Addalachchenai
15250|KM/AK ARAFA VIDYALAYA ADDALAICHENAI|ADDALAICHENAI 1||Eastern|Ampara|Akkaraipattu|Addalachchenai
15252|KM/AK AN NOOR MAHA VIDYALAYA|ADDALAICHENAI|0000000000|Eastern|Ampara|Akkaraipattu|Addalachchenai
15253|KM/AK/AL-ARHAM VIDIYALAYA|ADDALAICHENAI-07|0672057124|Eastern|Ampara|Akkaraipattu|Addalachchenai
15259|KM/AK/AL FATHIMIYA VIDYALAYA,AKKARAIPATTU|AL FATHIMIYA ROAD,AKKARAIPATTU-01||Eastern|Ampara|Akkaraipattu|Akkaraipattu
15260|KM AK AS-SIRAJMAHA VIDYALAY|EASTROAD AKKARAIPATTU-01|0672278432|Eastern|Ampara|Akkaraipattu|Akkaraipattu
15264|KM/KM/VIPULANANDA CENTRAL COLLEGE|KARAITIVU-04|0672229208|Eastern|Ampara|Kalmunai|Karaithivu
15265|KM/KM/AL ASHRAQ MADYA MAHA VIDYALAYA(NATIONAL SCHO|MAIN STREET, NINTAVUR|0672250040|Eastern|Ampara|Kalmunai|Ninthavur
15266|KM/AL-HAMRA MAHA VIDYALAYA|LIGHT HOUSE ROAD , OLUVIL-02|0672255027|Eastern|Ampara|Akkaraipattu|Addalachchenai
15267|AK/MINHAJ MAHA VIDYALAYA|PALAMAUNAI|0672052711|Eastern|Ampara|Akkaraipattu|Addalachchenai
15268|KM/KM/AL-MAZHAR GIRLS' HIGH SCHOOL|NINTAVUR|0672250056|Eastern|Ampara|Kalmunai|Ninthavur
15269|KM/KM/SHANMUGA MAHA VIDYALAYAM|KARAITIVU, E.P|0672229168|Eastern|Ampara|Kalmunai|Karaithivu
15270|KM/KM/R.K.M.GIRLS VIDYALAYAM|KARAITIVU|0672229168|Eastern|Ampara|Kalmunai|Karaithivu
15276|KM/KM/AL-ASHRAF M.V|MAVADIPALLI,KARAITIVU(E.P)|0773607062|Eastern|Ampara|Kalmunai|Karaithivu
15277|KM/KM/AL-MATHEENA MAHA VIDYALAYA|NINTAVUR|0672250937|Eastern|Ampara|Kalmunai|Ninthavur
15279|KM/KM/GAZZALY VIDYALAYA NINTAVUR|NINTAVUR|1672229168|Eastern|Ampara|Kalmunai|Ninthavur
15281|KM AK AL-HIDAYA VIDYALAYA|MAIN STREET,PALAMUNAI||Eastern|Ampara|Akkaraipattu|Addalachchenai
15283|KM/AK/AL-JAISHA VIDYALAYA|ANSARY MOSQUE ROAD, OLUVIL-07||Eastern|Ampara|Akkaraipattu|Addalachchenai
15289|KM/KM/AL MINA VIDYALAYA|SCHOOL ROAD NINTHAVUR-08|0672229168|Eastern|Ampara|Kalmunai|Ninthavur
15290|KM/TK/SRI RAMAKRISHNA COLLEGE(NATIONAL SCHOOL)|AKKARAIPATTU|0672277489|Eastern|Ampara|Thirukkovil|Alayadivembu
15291|KM/TK/THAMBILUVIL MADHYA MAHA VIDYALAYAM|MAIN STREET, THAMBILUVIL|0672265099|Eastern|Ampara|Thirukkovil|Tirukkovil
15292|KM/AK/POTTUVIL CENTRAL COLLEGE|POTTUVIL|0632248178|Eastern|Ampara|Akkaraipattu|Potuvil 1
15293|KM/TK/KOLAVIL VINAYAGAR MAHA VIDYALAYA|KOLAVOL AKKARAIPATTU||Eastern|Ampara|Thirukkovil|Alayadivembu
15294|KM/TK/KOMARI M.M.T.M.V|PANAMAIPATRU, KOMARI-01, POTTUVIL||Eastern|Ampara|Thirukkovil|Potuvil 2
15295|KM/TK/POTTUVIL METHODIST TAMIL MAHA VIDYALAYAM|POTTUVIL||Eastern|Ampara|Thirukkovil|Potuvil 2
15296|KM/TK/VINAYAGAPURAM MAHA VIDYALAYAM|VINAYAGAPURAM-02||Eastern|Ampara|Thirukkovil|Tirukkovil
15297|KM/AK/AL ISHRAQ MAHA VIDYALAYA|PASARADICHENAI,POTTUVIL||Eastern|Ampara|Akkaraipattu|Potuvil 1
15298|KM/TK/THIRUNAVUKKARASU VIDYALAYAM|ALAYADIVEMBU, AKKARAIPATTU||Eastern|Ampara|Thirukkovil|Alayadivembu
15301|KM/TK/PASUPATHESWARA VIDYALAYAM|PANANKADU, AKKARAIPATTU||Eastern|Ampara|Thirukkovil|Alayadivembu
15302|KM/TK/ALIGAMBAI G,T.M.S|THEVAGRAMAM,ALGAMBAI,AKKARAIPATTU||Eastern|Ampara|Thirukkovil|Alayadivembu
15303|KM/TK/KANNAKI VIDYALAYAM|KANNAKIPURAM-01, AKKARAIPATTU||Eastern|Ampara|Thirukkovil|Alayadivembu
15307|KM/TK/THIRUKKOVIL METHODIST MISSION TAMIL MAHA VID|BEACH ROAD, THIRUKKOVIL|0672265191|Eastern|Ampara|Thirukkovil|Tirukkovil
15310|KM/TK/THANDIYADI VIGNESWARA M.V|THANDIYADI, KOMARI||Eastern|Ampara|Thirukkovil|Potuvil 2
15312|KM/TK/THAMPADDAI MAHA VIDYALAYAM|SCHOOL ROAD,THAMPADDAI,THAMBILUVIL||Eastern|Ampara|Thirukkovil|Alayadivembu
15317|KM/TK/PANAMA G.T.M.S|PANAMA||Eastern|Ampara|Thirukkovil|Potuvil 2
15320|KM/AL/AL-IRFAN LADIS COLLEGE|POTTUVIL||Eastern|Ampara|Akkaraipattu|Potuvil 1
15321|KM/AK/AL AQSA VIDYALAYA|SINNA ULLA POTTUVIL -5||Eastern|Ampara|Akkaraipattu|Potuvil 1
15323|KM/TK/URANI SARASWATHY VIDYALAYAM|URANI, POTTUVIL|0752257869|Eastern|Ampara|Thirukkovil|Potuvil 2
15329|KM/AK/AL-KALAM MAHA VIDYALAYA|POTTUVIL -16|0632248330|Eastern|Ampara|Akkaraipattu|Potuvil 1
15331|KM/AK/AL-BAHRIYA VIDYALAYA|JALALDEEN SQURE, POTTUVIL|0632248555|Eastern|Ampara|Akkaraipattu|Potuvil 1
15337|AM/DEEGAWAPI SINHALA V.|DEEGAWAPIYA||Eastern|Ampara|Ampara|Damana
15338|AM/HULANNUGE V.|HULANNUGE||Eastern|Ampara|Ampara|Lahugala
15344|KM/TK/KORAIKKALAPPU SAKTHI VIDYALAYAM|MAIN ROAD, VINAYAGAPURAM-01||Eastern|Ampara|Thirukkovil|Tirukkovil
15346|KM/ST/AS-SHAFA VIDYALAYA|MAJEEDPURAM,VARIPATHANCHENAI,IRAKKAMAM|0000000000|Eastern|Ampara|Sammanthurai|Irakamam
15348|KM/ST/VEPPAYADI KALAIMAGAL VID|VEPPAYADI-NAVITHANVELY,KALMUNAI||Eastern|Ampara|Sammanthurai|Navithanveli
15352|AM/KALMUNAI SINHALA V.|TEMPLE ROAD, KALMUNAI||Eastern|Ampara|Ampara|Ampara
15353|AM/SINHAPURA SINHALA V.|ULLA,POTHUVIL||Eastern|Ampara|Ampara|Lahugala
15357|NCP/PL/DIMBU/ARALA/WEHERAGALA M.V|RUHUNUGAMA ARALAGANWILA|0273279497|North Central|Polonnaruwa|Dimbulagala|Aralaganwila
15358|NCP/PL/DIMBU/ARALA NIKAWATHALANDA M.V|MAHAWENAWELA,DEHIATHTHAKANDIYA|0275624555|North Central|Polonnaruwa|Dimbulagala|Aralaganwila
15361|AM/DEHI/BIHIRISOROWWA V.|DEHIATTAKANDIYA|0711066555|Eastern|Ampara|Dehiattakandiya|Dehiattakandiya
15362|AM/DEHI/KUDAGALA V.|DEHIATTAKANDIYA|0771943070|Eastern|Ampara|Dehiattakandiya|Dehiattakandiya
15363|AM/DEHI/MUWAPETIGEWELA V.|DEHIATTAKANDIYA|0726244958|Eastern|Ampara|Dehiattakandiya|Dehiattakandiya
15364|AM/DEHI/SOORIYAPOKUNA M.V.|DEHIATTAKANDIYA|0712528146|Eastern|Ampara|Dehiattakandiya|Dehiattakandiya
15365|NCP/PL/DIMBU/ARALA/KEKULUWELA K.V|KEKULUWELA,DEHIATHTHAKANDIYA||North Central|Polonnaruwa|Dimbulagala|Aralaganwila
15367|NCP/PL/DIMBU/DIMBU/IHALA YAKKURE K.V.|IHALA YAKKURE,NUWARAGALA||North Central|Polonnaruwa|Dimbulagala|Dimbulagala
15368|AM/DEHI/DOLAKANDA M.V.|DEHIATTAKANDIYA|0771855221|Eastern|Ampara|Dehiattakandiya|Dehiattakandiya
15376|KM/TK/RAMAKRISHNA MISSION MAHA VIDYALAYA|RKM ROAD, AKKARAIPATTU|0672280041|Eastern|Ampara|Thirukkovil|Alayadivembu
15377|KM/ST/WANGAMUWA ORABIBASHA VIDYALAYA|WANGAMUWA, IRAKKAMAM||Eastern|Ampara|Sammanthurai|Irakamam
16001|T/TN/PADAVI PALUGAHAWANGUWA MAHA VIDYALAYA|PADAVI SRI PURA|0714834145|Eastern|Trincomalee|Trincomalee North|Padavi Sripura
16004|T/TN/PADAVI TRACT 10 THISSA VIDYALAYA|PADAVI SRI THISSAPURA|0711030360|Eastern|Trincomalee|Trincomalee North|Padavi Sripura
16005|T/TN/PADAVI TRACT 11-12 MAHA VIDYALAYA|PADAVI SRI THISSAPURA|0716283296|Eastern|Trincomalee|Trincomalee North|Padavi Sripura
16006|T/TN/PADAVI JAYANTHI MAHA VIDYALAYA|PADAVI SRI PURA|0726503525|Eastern|Trincomalee|Trincomalee North|Padavi Sripura
16007|T/TN/PADAVI TRACT 13 VIDYALAYA|PADAVI SRI THISSAPURA|0711938193|Eastern|Trincomalee|Trincomalee North|Padavi Sripura
16009|T/TN/PADAVI TRACT 78 VIDYALAYA|KAWANTHISSAPURA, PADAVI SRI PURA|0719068712|Eastern|Trincomalee|Trincomalee North|Padavi Sripura
16010|T/TN/KANIJAWELI SINHALA VIDYALAYA|PULMODDAI|0718458919|Eastern|Trincomalee|Trincomalee North|Padavi Sripura
16012|T/T/PULMODDAI MUSLIM CENTRAL COLLEGE|MAIN STREET, PULMODDAI-03|0262256120|Eastern|Trincomalee|Trincomalee|Kuchchaveli
16013|T/T/THIRIYAI TAMIL MAHA VIDYALAYAM|THIRIYAI, TRINCOMALEE||Eastern|Trincomalee|Trincomalee|Kuchchaveli
16015|T/T/PUDAVAIKKATTU G.M.M.S|PUDAVAIKKATU,THIRIYAI.||Eastern|Trincomalee|Trincomalee|Kuchchaveli
16016|T/T/AN-NOORIYA M.V|KUCHCHAVELI|0715504403|Eastern|Trincomalee|Trincomalee|Kuchchaveli
16017|T/T/KUCHCHAVELI VIVEHANANDA MAHAVIDYALAYAM|WARD:-01,KUCHCHAVELI|0262252655|Eastern|Trincomalee|Trincomalee|Kuchchaveli
16019|T/TN/GOMARANKADAWALA MAHA VIDYALAYA|GOMARANKADAWALA|0262255054|Eastern|Trincomalee|Trincomalee North|Gomarankadawala
16020|T/TN/PAMBURUGASWEWA VIDYALAYA|T/GOMARANKADAWALA|0772860672|Eastern|Trincomalee|Trincomalee North|Gomarankadawala
16021|T/TN/MEDAWACHCHIYA VIDYALAYA|T/TN/MEDAWACHCHIYA VIDAYALAYA,BAKMEEGAMA|0718600963|Eastern|Trincomalee|Trincomalee North|Gomarankadawala
16023|T/TN/KALYANAPURA VIDYALAYA|GOMARANKADAWALA|0772585643|Eastern|Trincomalee|Trincomalee North|Gomarankadawala
16028|T/TN/MORAWEWA NORTH SINHALA VIDYALAYA|D08,MORAWEWA,PANKULAMA|0770427529|Eastern|Trincomalee|Trincomalee North|Morawewa
16029|T/TN/MORAWEWA SOUTH SINHALA VIDYALAYA|MORAWEWA, PANKULAMA|0710504514|Eastern|Trincomalee|Trincomalee North|Morawewa
16030|T/TN/ETHABANDIWEWA VIDYALAYA|T/TN/ETHABANDIWEWA VIDYALAYA, ROTAWEWA|0711240199|Eastern|Trincomalee|Trincomalee North|Morawewa
16031|T/TN/MAHADIULWEWA MAHA VIDYALAYA|STAGE 1, MAHADIULWEWA|0787454970|Eastern|Trincomalee|Trincomalee North|Morawewa
16036|T/TN/ROTTAWEWA MUSLIM MAHA VIDYALAYAM|ROTTAWEWA,TRINCOMALEE|0263205030|Eastern|Trincomalee|Trincomalee North|Morawewa
16037|T/TN/NOCHCHIKULAM G.T.M.S|NOCHCHIKULAM, MAHADIULWEWA|0777155805|Eastern|Trincomalee|Trincomalee North|Morawewa
16040|T/TN/AWAINAGAR G.T.M.S|AWAINAGAR, PANKULAM, TRINCOMALEE|0779671562|Eastern|Trincomalee|Trincomalee North|Morawewa
16043|T/TN/SINGHEPURA VIDYAWARDANA VIDYALAYA|2ND STAGE, T/MAHADIULWEWA|0776107324|Eastern|Trincomalee|Trincomalee North|Morawewa
16044|T/T/KUMPURUPIDDY M.M.T.M.S|KUMPURUPIDDY, TRINCOMALEE||Eastern|Trincomalee|Trincomalee|Kuchchaveli
16045|T/T/AL-HAMRA MAHA VIDYALAYAM|IRAKKAKKANDY NILAVELI|0773735877|Eastern|Trincomalee|Trincomalee|Kuchchaveli
16046|T/T/GOPALAPURAM G.T.M.S|GOPALAPURAM NILAWELI (31010)|0262232300|Eastern|Trincomalee|Trincomalee|Kuchchaveli
16048|NILAVELI KAILESHWARA COLLEGE|1ST WARD, NILAVELI||Eastern|Trincomalee|Trincomalee|Kuchchaveli
16049|T/T/AL-FATHAH MAHA VIDYALAYAM|NILAVELI|0773422181|Eastern|Trincomalee|Trincomalee|Kuchchaveli
16050|T/T/MOHAMADIYA VIDYALAYAM|IQBAL NAHAR,NILAVELI||Eastern|Trincomalee|Trincomalee|Kuchchaveli
16051|T/T/ATHIMODDDAI TAMIL VIDYALAYAM|SAMPALTHIVU,TRINCOMALEE|0265680845|Eastern|Trincomalee|Trincomalee|Trincomalee Town
16052|T/T/SAMPALTHIVU TAMIL MAHA VIDYALAYAM|WARDNO-05SAMPALTHIVU,TRINCOMALEE|0262051036|Eastern|Trincomalee|Trincomalee|Trincomalee Town
16053|T/T/SALLY AMBAL MAHA VIDYALAYAM|SALLY, SAMPALTHIVU, TRINCOMALEE|0262051048|Eastern|Trincomalee|Trincomalee|Trincomalee Town
16054|T/T/SRI SHANMUGA HINDU LADIES COLLEGE|VIDYALAYAM ROAD TRINCOMALEE|0262222481|Eastern|Trincomalee|Trincomalee|Trincomalee Town
16055|T/T/PERUNTHERU VIGNESWARA MAHA VIDYALAYAM|52,MAIN STREET,TRINCOMALEE|0262221000|Eastern|Trincomalee|Trincomalee|Trincomalee Town
16056|T/T/ST.FRANCIS XAVIER MAHA VIDYALAYAM|CENTRAL ROAD, TRINCOMALEE|0262221010|Eastern|Trincomalee|Trincomalee|Trincomalee Town
16057|T/T/SINHALA MADYA MAHA VIDYALAYA|INNER HARBOUR ROAD , TRINCOMALEE|0262222803|Eastern|Trincomalee|Trincomalee|Trincomalee Town
16058|T/T/ORR'S HILL VIVEKANANDA COLLEGE|CENTRAL ROAD,ORR'S HILL,TRINCOMALEE|0262222761|Eastern|Trincomalee|Trincomalee|Trincomalee Town
16059|T/T/RAJAKEEYA VIDYALOKA MAHA VIDYALAYA|NORTH COAST ROAD, TRINCOMALEE|0262222510|Eastern|Trincomalee|Trincomalee|Trincomalee Town
16060|T/T/NAMAGAL VIDYALAYAM|THIRUKKALOOR, TRINCOMALEE||Eastern|Trincomalee|Trincomalee|Trincomalee Town
16061|T/T/SRI KONALINGA MAHA VIDYALAYAM|LINGANAGAR TRINCOMALEE|0262223086|Eastern|Trincomalee|Trincomalee|Trincomalee Town
16062|T/T/ABHAYAPURA MAHA VIDYALAYA|ABHAYAPURA TRINCOMALEE|0262225960|Eastern|Trincomalee|Trincomalee|Trincomalee Town
16064|T/T/AL-AZHAR MUSLIM MAHA VIDYALAYAM|VELLAIMANAL, CHINABAY|0262233307|Eastern|Trincomalee|Trincomalee|Trincomalee Town
16065|T/T/TISSA MAHA VIDYALAYA|NAVAL BASE, TRINCOMALEE|0262266100|Eastern|Trincomalee|Trincomalee|Trincomalee Town
16066|T/T/METHODIST GIRLS' COLLEGE|DOCKYARD ROAD, TRINCOMALEE|0262222437|Eastern|Trincomalee|Trincomalee|Trincomalee Town
16067|T/T/PUNITHAVALANAR TAMIL VIDYALAYAM|ST.MARY'S STREET,TRINCOMALEE||Eastern|Trincomalee|Trincomalee|Trincomalee Town
16068|T/T/ST.MARY'S COLLEGE|DOCKYARD ROAD, TRINCOMALEE|0262222489|Eastern|Trincomalee|Trincomalee|Trincomalee Town
16070|T/T/R.K.M.SRI KONESWARA HINDU COLLEGE|DOCKYARD ROAD TRINCOMALEE|0262222426|Eastern|Trincomalee|Trincomalee|Trincomalee Town
16072|T/T/ZAHIRA COLLEGE|MOOR STREET TRINCOMALEE|0262222774|Eastern|Trincomalee|Trincomalee|Trincomalee Town
16073|T/T/ST.JOSEPH'S COLLEGE|POWER HOUSE ROAD TRINCOMALEE|0262222036|Eastern|Trincomalee|Trincomalee|Trincomalee Town
16075|T/T/KANNIYA G.T.M.S|ANURADAPURA ROAD KANNIYA TRINCOMALL|0773512610|Eastern|Trincomalee|Trincomalee|Trincomalee Town
16076|T/T/BARATHI TAMIL VIDYALAYAM|VAROTHAYANAGAR, SAMPALTIVU, TRINCOMALEE||Eastern|Trincomalee|Trincomalee|Trincomalee Town
16077|T/T/SELVANAYAGAPURAM HINDU MAHA VIDYALAYAM|UPPUVELI TRINCOMALEE|0262220021|Eastern|Trincomalee|Trincomalee|Trincomalee Town
16078|T/T/JAMALIYA MUSLIM MAHA VIDYALAYA|TRINCOMALEE|0262221011|Eastern|Trincomalee|Trincomalee|Trincomalee Town
16079|T/T/KALAIMAGAL MAHA VIDYALAYAM|ANPUVALIPURAM TRINCOMALEE|0262226468|Eastern|Trincomalee|Trincomalee|Trincomalee Town
16080|T/T/AL-MINHAJ MUSLIM MAHA VIDYALAYAM|POOMPUHAR STREET MUDCOVE TRINCOMALEE|0262223066|Eastern|Trincomalee|Trincomalee|Trincomalee Town
16082|T/T/VIPULANDA COLLEGE|KANDY ROAD TRINCOMALEE|0262222515|Eastern|Trincomalee|Trincomalee|Trincomalee Town
16083|T/T/MIHINDUPURA VIDYALAM|MIHINDUPURA,TRINCOMALEE|0262050660|Eastern|Trincomalee|Trincomalee|Trincomalee Town
16084|T/T/SRI SUMEDHANKARA VIDYALAYA|4TH MAILE POST CHAINABAY||Eastern|Trincomalee|Trincomalee|Trincomalee Town
16085|T/T/NALANDA MAHA VIDYALAYA|CHINA BAY|0262233554|Eastern|Trincomalee|Trincomalee|Trincomalee Town
16086|T/T/CHINABAY TAMIL VIDYALAYAM|CHINABAY TRINCOMALEE|0262233044|Eastern|Trincomalee|Trincomalee|Trincomalee Town
16088|T/T/SARASWATHY VIDYALAYAM|KAPPALTHURAI GHINA BAY TRINCOMALEE|0262242174|Eastern|Trincomalee|Trincomalee|Trincomalee Town
16089|T/KIN/DHARUSSALAM VIDIYALAYAM|MULLIPOTHANAI 31312||Eastern|Trincomalee|Kinniya|Mullipothana
16090|T/KIN/BUHARY NAGAR MUSLIM VIDIYALAYAM|BUHARY NAGAR MULLIPOTHANAI||Eastern|Trincomalee|Kinniya|Mullipothana
16092|T/KIN/MULLIPOTHANAI CENTRAL COLLEGE (AL.HIJRA M.V)|MULLIPOTHANA||Eastern|Trincomalee|Kinniya|Mullipothana
16093|T/T/MULLIPOTHANAI VIGNESWARA VIDYALAYAM|9TH UNIT, MULLIPOTHANAI, TRINCOMALEE||Eastern|Trincomalee|Trincomalee|Thampalakamam
16094|T/KAN SALIYAPURA VIDYALAYA|SALIYAPURA, MOLLIPOTHANA|0263202032|Eastern|Trincomalee|Kantalai|Kantalai
16095|T KN MOLLIPOTHANA SINHALA MAHA VIDYALAYA|MOLLIPOTHANA|0716601524|Eastern|Trincomalee|Kantalai|Kantalai
16096|T/ KN/ GALMETIYAWA|GALMETIYAWA KANTHALE|0711107245|Eastern|Trincomalee|Kantalai|Kantalai
16099|T/KIN/SIRAJ M.M.V|SIRAJ NAGAR-THAMBALAKAMAM||Eastern|Trincomalee|Kinniya|Mullipothana
16100|T/KIN/AL-HIQMAMAHA VIDIYALAYAM|ARAFA NAGAR THAMPALAKAMAM||Eastern|Trincomalee|Kinniya|Mullipothana
16102|T/T/KULAKKODAN TAMIL VIDYALAYAM|PUTHUKKUDIYIRUPPU, THAMPALAKAMAM|0262248888|Eastern|Trincomalee|Trincomalee|Thampalakamam
16106|T/T/AATHI KONESWARA MAHA VIDYALAYAM|KOVILADY, THAMPALAKAMAM|0262248081|Eastern|Trincomalee|Trincomalee|Thampalakamam
16107|T/KAN/ MAHAWELIPURA VIDYALAYA|SOORIYAPURA  KANTHALE|0265685959|Eastern|Trincomalee|Kantalai|Kantalai
16108|T/KAN/JAYANTHIPURA VIDYALAYA|WAN ELA, KANTHALE|0263209513|Eastern|Trincomalee|Kantalai|Kantalai
16109|T/KAN WAN-ELA MAHA VIDYALAYA|WAN-ELA, KANTHALE|0262226716|Eastern|Trincomalee|Kantalai|Kantalai
16111|T/KAN AL-THARIQUE MAHA VIDYALAYA|PERARU, KANTHALE|0265680802|Eastern|Trincomalee|Kantalai|Kantalai
16112|T/ KN/ SEEWALI VIDYALAYA|RAJAELA, KANTHALE|0262052363|Eastern|Trincomalee|Kantalai|Kantalai
16113|T/KAN RAJAELA VIDYALAYA|UNIT 05,RAJAELA, KANTHALE|0711584487|Eastern|Trincomalee|Kantalai|Kantalai
16114|T/ KN/ VENDRASANPURA VIDYALAYA|VENDRASANPURA, KANTHALE|0717558654|Eastern|Trincomalee|Kantalai|Kantalai
16115|T/KAN/GANTHALAWA MAHA VIDYALAYA|MOLLIPOTHANA KANTHALE|0776989439|Eastern|Trincomalee|Kantalai|Kantalai
16116|T/KAN/ BANDARANAYAKA VIDYALAYA|SEENIPURA, KANTHALE|0718813388|Eastern|Trincomalee|Kantalai|Kantalai
16117|T/KAN RAJAWEWA VIDYALAYA|AGBOPURA, KANTHALE|0724489951|Eastern|Trincomalee|Kantalai|Kantalai
16119|T/KAN AGBOPURA MAHA VIDYALAYA|AGBOPURA, KANTHALE|0263260165|Eastern|Trincomalee|Kantalai|Kantalai
16121|T/KAN AGRABODHI NATIONAL SCHOOL|KANTHALE|0262234284|Eastern|Trincomalee|Kantalai|Kantalai
16122|T/ KAN/ PERARU PARAMESWARA VIDYALAYA|PERARU, KANTHALE|0777341275|Eastern|Trincomalee|Kantalai|Kantalai
16123|T/KAN PERATHUVELI MUSLIM MAHA VIDYALAYA|PERATHUWELI, KANTHALE|0714764461|Eastern|Trincomalee|Kantalai|Kantalai
16124|T/KAN/KANTHALE CENTRAL COLLEGE|KANTHALE|0262050267|Eastern|Trincomalee|Kantalai|Kantalai
16126|T/KAN/MAHAWELIGAMA NAVODYA VIDYALAYA|SERUNUWARA|0718431093|Eastern|Trincomalee|Kantalai|Seruwila
16127|T/KAN/ NEELAPOLA VIDYALAYA|NEELAPOLA|0771330855|Eastern|Trincomalee|Kantalai|Seruwila
16128|T/KAN/SERUWILA MAHA VIDYALAYA|KAWANTHISSAPURA, SERUWILA|0784623366|Eastern|Trincomalee|Kantalai|Seruwila
16129|T/KAN/DEHIWATHTA MAHA VIDYALAYA|DEHIWATTA|0715378163|Eastern|Trincomalee|Kantalai|Seruwila
16130|T/KAN/SOMAPURA VIDYALAYA|L B 02,SOMAPURA|0772829152|Eastern|Trincomalee|Kantalai|Seruwila
16131|T/KAN/SOMADEVI VIDYALAYA|RB 01,SOMAPURA|0771365873|Eastern|Trincomalee|Kantalai|Seruwila
16134|T/MU/LINGAPURAM SARASWATHY VIDYALAYAM|LINGAPURAM, KILIVEDDY||Eastern|Trincomalee|Mutur|Mutur
16136|T/MU/SACRED HEART VIDYALAYA|IRUTHAYA PURAM,MUTHUR.|0774326982|Eastern|Trincomalee|Mutur|Mutur
16138|T/MU/MALLIKAITHEEVU MAHA VIDYALAYAM|MALLIKAITHEEVU,MUTUR||Eastern|Trincomalee|Mutur|Mutur
16139|T/M/PADDITHIDAL MAHA VIDYALAYAM|MAIN STREET,PADDITHIDAL,THOPPUR.||Eastern|Trincomalee|Mutur|Mutur
16142|T/MU/AL-FALAH VIDYALAYA|AZAD NAGAR ,KILIVEDDY||Eastern|Trincomalee|Mutur|Mutur
16143|T/MU/BARATHI VIDYALAYAM|T/BARATHIPURAM,KILIVEDDY.MUTUR||Eastern|Trincomalee|Mutur|Mutur
16144|T/MU/KILIVEDDY M.V|KILIVEDDY|0262251470|Eastern|Trincomalee|Mutur|Mutur
16145|T/MU/KANGUVELI AGATHIYAR VIDYALAYA|KANGUVELY DEHIWATTA||Eastern|Trincomalee|Mutur|Mutur
16146|A/MU/AL THAJ MAHA VIDYALAYAM|59 JINNA NAGAR T/TOPPUR||Eastern|Trincomalee|Mutur|Mutur
16147|T/MU/ZAHIRA VIDYALAYA|MAIN STREET,PAITOPPUR||Eastern|Trincomalee|Mutur|Mutur
16148|T/MU/FATHIMA MUSLIM LADIES COLLEGE|THOPPUR|0262240077|Eastern|Trincomalee|Mutur|Mutur
16149|T/MU/AL-HAMBRA CENTRAL COLLEGE|MAIN STREET ,THOPPUR|0262240050|Eastern|Trincomalee|Mutur|Mutur
